time_s,pitch_deg,pitch_rate_rad_s,elevator_cmd,altitude_ft
3.85,-47.5211396654952,-0.1563510770934598,1.0,4756.134083248675
3.86,-47.610667708152555,-0.15615521052284442,1.0,4754.821865987033
3.87,-47.70008243334007,-0.15595931262325638,1.0,4753.506322614849
3.88,-47.78938385252085,-0.15576337666444848,1.0,4752.187454786152
3.89,-47.878571974356255,-0.15556739623330348,1.0,4750.865264117718
3.9,-47.967646804871805,-0.15537136526545445,1.0,4749.539752237499
3.91,-48.05660834763948,-0.15517527807354567,1.0,4748.210920784622
3.92,-48.14545660397517,-0.15497912937215352,1.0,4746.878771394491
3.93,-48.23419157314857,-0.15478291429941063,1.0,4745.543305706233
3.94,-48.32281325260472,-0.15458662843538823,1.0,4744.204525344074
3.95,-48.41132163819399,-0.15439026781730766,1.0,4742.862431958318
3.96,-48.49971672441013,-0.1541938289516629,1.0,4741.517027176917
3.97,-48.58799850463326,-0.15399730882334747,1.0,4740.168312642723
3.98,-48.67616697137749,-0.1538007049018935,1.0,4738.8162900060415
3.99,-48.76422211654008,-0.1536040151449349,1.0,4737.460960894823
4.0,-48.85216393165185,-0.1534072379990199,1.0,4736.102326955646
4.01,-48.93999240812642,-0.15321037239790447,1.0,4734.740389838815
4.0200000000000005,-49.02770753750752,-0.15301341775846183,1.0,4733.375151183456
4.03,-49.115309311712565,-0.15281637397435316,1.0,4732.006612639874
4.04,-49.20279772327165,-0.15261924140760597,1.0,4730.634775858372
4.05,-49.29017276556006,-0.1524220208782505,1.0,4729.259642481804
4.0600000000000005,-49.377434433024426,-0.1522247136521689,1.0,4727.881214164197
4.07,-49.46458272140021,-0.1520273214273112,1.0,4726.499492559582
4.08,-49.55161762792081,-0.15182984631843327,1.0,4725.114479321986
4.09,-49.63853915151642,-0.15163229084051316,1.0,4723.726176109165
4.1,-49.72534729300289,-0.1514346578909997,1.0,4722.334584567696
4.11,-49.81204205525909,-0.1512369507310465,1.0,4720.939706366509
4.12,-49.898623443393035,-0.15103917296588285,1.0,4719.541543163359
4.13,-49.985091464895554,-0.1508413285244648,1.0,4718.1400966234505
4.14,-50.07144612978212,-0.1506434216385561,1.0,4716.735368400812
4.15,-50.157687450721326,-0.15044545682137203,1.0,4715.327360171825
4.16,-50.24381544315092,-0.1502474388459263,1.0,4713.916073594242
4.17,-50.32983012538073,-0.15004937272320507,1.0,4712.50151033327
4.18,-50.415731518682385,-0.14985126368029547,1.0,4711.083672076464
4.19,-50.501519647366315,-0.14965311713858448,1.0,4709.662560477853
4.2,-50.58719453884555,-0.14945493869213816,1.0,4708.238177224994
4.21,-50.67275622368694,-0.149256734086369,1.0,4706.810523986816
4.22,-50.758204735649855,-0.14905850919708447,1.0,4705.379602443427
4.23,-50.843540111712464,-0.1488602700100114,1.0,4703.945414274931
4.24,-50.92876239208633,-0.14866202260087652,1.0,4702.507961161435
4.25,-51.013871620219305,-0.14846377311612086,1.0,4701.067244790494
4.26,-51.09886784278758,-0.14826552775431648,1.0,4699.623266842216
4.2700000000000005,-51.18375110967664,-0.14806729274834587,1.0,4698.176029011607
4.28,-51.26852147395251,-0.14786907434839963,1.0,4696.725532986224
4.29,-51.35317899182335,-0.14767087880583887,1.0,4695.271780457348
4.3,-51.43772372259175,-0.1474727123579608,1.0,4693.814773123711
4.3100000000000005,-51.5221557285989,-0.14727458121370277,1.0,4692.354512680322
4.32,-51.60647507516049,-0.14707649154030905,1.0,4690.891000818461
4.33,-51.690681830496025,-0.14687844945098058,1.0,4689.424239248037
4.34,-51.774776065650606,-0.14668046099352022,1.0,4687.9542296640575
4.3500000000000005,-51.85875785441174,-0.1464825321399811,1.0,4686.4809737838805
4.36,-51.94262727322002,-0.14628466877731872,1.0,4685.004473309964
4.37,-52.02638440107539,-0.14608687669904147,1.0,4683.524729955941
4.38,-52.1100293194395,-0.14588916159785276,1.0,4682.041745431721
4.39,-52.1935621121342,-0.1456915290592664,1.0,4680.5555214472115
4.4,-52.27698286523762,-0.14549398455617854,1.0,4679.066059734672
4.41,-52.36029166697789,-0.14529653344437055,1.0,4677.573362004012
4.42,-52.443488607624815,-0.1450991809589155,1.0,4676.077429976314
4.43,-52.5265737793813,-0.14490193221145994,1.0,4674.578265380114
4.44,-52.60954727627345,-0.14470479218834204,1.0,4673.075869951397
4.45,-52.69240919404108,-0.1445077657495103,1.0,4671.570245411247
4.46,-52.77515963002878,-0.14431085762820417,1.0,4670.0613934881985
4.47,-52.85779868307772,-0.144114072431353,1.0,4668.549315929413
4.48,-52.94032645341931,-0.14391741464064953,1.0,4667.034014474601
4.49,-53.02274304257027,-0.14372088861425036,1.0,4665.515490852296
4.5,-53.10504855323024,-0.14352449858905994,1.0,4663.993746820837
4.51,-53.18724308918233,-0.14332824868354782,1.0,4662.468784116209
4.5200000000000005,-53.26932675519599,-0.1431321429010504,1.0,4660.940604485571
4.53,-53.35129965693383,-0.14293618513350975,1.0,4659.409209698439
4.54,-53.43316190086172,-0.14274037916559995,1.0,4657.8746015019715
4.55,-53.5149135941627,-0.14254472867919138,1.0,4656.3367816358805
4.5600000000000005,-53.59655484465524,-0.14234923725810714,1.0,4654.79575189203
4.57,-53.67808576071543,-0.1421539083931229,1.0,4653.251514002681
4.58,-53.759506451203805,-0.14195874548716086,1.0,4651.704069763422
4.59,-53.840817025396674,-0.14176375186064055,1.0,4650.15342091769
4.6000000000000005,-53.92201759292191,-0.141568930756931,1.0,4648.5995692536235
4.61,-54.00310826369997,-0.14137428534787436,1.0,4647.042516540736
4.62,-54.084089147889046,-0.14117981873932897,1.0,4645.482264555991
4.63,-54.16496035583551,-0.14098553397670152,1.0,4643.918815087527
4.64,-54.245721998028976,-0.14079143405042624,1.0,4642.352169908583
4.65,-54.32637418506222,-0.14059752190135838,1.0,4640.782330811024
4.66,-54.40691702759565,-0.1404038004260493,1.0,4639.209299590439
4.67,-54.487350636326795,-0.14021027248187115,1.0,4637.633078034967
4.68,-54.567675121963795,-0.14001694089196445,1.0,4636.053667936474
4.69,-54.64789059520419,-0.13982380844998338,1.0,4634.4710710942745
4.7,-54.727997166717074,-0.1396308779246126,1.0,4632.885289315134
4.71,-54.80799494713034,-0.139438152063837,1.0,4631.296324398369
4.72,-54.88788404702147,-0.13924563359894448,1.0,4629.704178158194
4.73,-54.96766457691219,-0.13905332524824598,1.0,4628.108852405101
4.74,-55.04733664726728,-0.13886122972049797,1.0,4626.510348942131
4.75,-55.12690036849646,-0.13866934971801742,1.0,4624.908669605851
4.76,-55.20635585095957,-0.13847768793947826,1.0,4623.303816199303
4.7700000000000005,-55.28570320497526,-0.13828624708238174,1.0,4621.695790544152
4.78,-55.36494254083247,-0.13809502984519878,1.0,4620.084594484419
4.79,-55.444073968804155,-0.1379040389291781,1.0,4618.470229834318
4.8,-55.523097599164025,-0.13771327703981992,1.0,4616.852698422968
4.8100000000000005,-55.60201354220555,-0.13752274688801902,1.0,4615.232002098113
4.82,-55.680821908262324,-0.13733245119087598,1.0,4613.608142685145
4.83,-55.759522807731166,-0.1371423926721833,1.0,4611.9811220392585
4.84,-55.83811635109608,-0.13695257406259398,1.0,4610.350941997021
4.8500000000000005,-55.91660264895409,-0.13676299809947662,1.0,4608.717604395002
4.86,-55.99498181204176,-0.1365736675264701,1.0,4607.081111107022
4.87,-56.0732539512632,-0.13638458509274698,1.0,4605.441463969648
4.88,-56.151419177718296,-0.1361957535519937,1.0,4603.79866483435
4.89,-56.22947760273201,-0.13600717566112785,1.0,4602.152715578675
4.9,-56.30742933788345,-0.13581885417875947,1.0,4600.503618050367
4.91,-56.38527449503576,-0.13563079186341256,1.0,4598.85137411207
4.92,-56.46301318636545,-0.13544299147152536,1.0,4597.195985648781
4.93,-56.54064552439179,-0.13525545575524087,1.0,4595.53745451197
4.94,-56.618171622005974,-0.1350681874600058,1.0,4593.875782575458
4.95,-56.69559159249959,-0.1348811893219967,1.0,4592.210971735418
4.96,-56.77290554959255,-0.13469446406538754,1.0,4590.543023850769
4.97,-56.850113607460315,-0.13450801439947574,1.0,4588.871940817684
4.98,-56.92721588076018,-0.1343218430156889,1.0,4587.197724509984
4.99,-57.0042124846565,-0.134135952584483,1.0,4585.520376827568
5.0,-57.08110353484501,-0.13395034575215503,1.0,4583.839899647981
5.01,-57.15788914757571,-0.13376502513758357,1.0,4582.156294871122
5.0200000000000005,-57.234569439674715,-0.13357999332891796,1.0,4580.469564393163
5.03,-57.31114452856478,-0.13339525288022805,1.0,4578.779710110277
5.04,-57.38761453228407,-0.13321080630813603,1.0,4577.086733933538
5.05,-57.4639795695039,-0.13302665608844172,1.0,4575.390637755394
5.0600000000000005,-57.540239759544775,-0.1328428046527599,1.0,4573.691423479468
5.07,-57.61639522239116,-0.13265925438518408,1.0,4571.9890930354595
5.08,-57.69244607870396,-0.13247600761898976,1.0,4570.283648315817
5.09,-57.76839244983277,-0.13229306663339052,1.0,4568.5750912465155
5.1000000000000005,-57.844234457824996,-0.13211043365036365,1.0,4566.863423731178
5.11,-57.91997222543484,-0.1319281108315526,1.0,4565.14864769578
5.12,-57.995605876129744,-0.13174610027526193,1.0,4563.430765062571
5.13,-58.07113553409593,-0.13156440401355313,1.0,4561.709777768701
5.14,-58.146561324241915,-0.13138302400945281,1.0,4559.985687725246
5.15,-58.22188337220113,-0.13120196215428073,1.0,4558.258496861905
5.16,-58.29710180433262,-0.1310212202651106,1.0,4556.528207112104
5.17,-58.37221674772078,-0.13084080008236598,1.0,4554.794820412993
5.18,-58.4472283301734,-0.1306607032675616,1.0,4553.058338701725
5.19,-58.5221366802188,-0.13048093140119546,1.0,4551.318763911724
5.2,-58.59694192710142,-0.13030148598079705,1.0,4549.576097987592
5.21,-58.671644200776434,-0.13012236841913788,1.0,4547.830342877656
5.22,-58.74624363190347,-0.12994358004260534,1.0,4546.0815005116165
5.23,-58.820740351839035,-0.12976512208974597,1.0,4544.32957284525
5.24,-58.89513449262807,-0.12958699570997975,1.0,4542.57456183061
5.25,-58.96942618699489,-0.12940920196248637,1.0,4540.816469408572
5.26,-59.04361556833319,-0.1292317418152657,1.0,4539.055297546089
5.2700000000000005,-59.11770277069532,-0.12905461614437383,1.0,4537.291048191488
5.28,-59.191687928781086,-0.1288778257333313,1.0,4535.523723300546
5.29,-59.26557117792599,-0.12870137127270725,1.0,4533.753324832767
5.3,-59.33935265408904,-0.12852525335987638,1.0,4531.979854751378
5.3100000000000005,-59.41303249384027,-0.12834947249894574,1.0,4530.203315027058
5.32,-59.48661083434791,-0.12817402910085055,1.0,4528.423707611859
5.33,-59.56008781336532,-0.12799892348361677,1.0,4526.641034472734
5.34,-59.63346356921821,-0.12782415587278698,1.0,4524.855297584087
5.3500000000000005,-59.70673824079129,-0.12764972640200592,1.0,4523.066498916596
5.36,-59.779911967515474,-0.12747563511376045,1.0,4521.274640444666
5.37,-59.85298488935483,-0.12730188196027337,1.0,4519.47972413525
5.38,-59.92595714679417,-0.12712846680454307,1.0,4517.681751955301
5.39,-59.99882888082654,-0.12695538942152662,1.0,4515.880725901574
5.4,-60.071600232941336,-0.12678264949945942,1.0,4514.076647941023
5.41,-60.14427134511277,-0.12661024664130685,1.0,4512.269520055503
5.42,-60.21684235978862,-0.12643818036634485,1.0,4510.459344223142
5.43,-60.28931341988025,-0.12626645011185927,1.0,4508.6461224369705
5.44,-60.36168466875202,-0.12609505523496256,1.0,4506.829856663942
5.45,-60.43395625021276,-0.12592399501451906,1.0,4505.010548908263
5.46,-60.506128308506845,-0.12575326865317574,1.0,4503.188201148063
5.47,-60.57820098830679,-0.12558287527948833,1.0,4501.362815372646
5.48,-60.65017443470616,-0.1254128139501421,1.0,4499.534393571317
5.49,-60.72204879321355,-0.12524308365225592,1.0,4497.702937733382
5.5,-60.793824209747726,-0.12507368330576768,1.0,4495.868449859321
5.51,-60.86550083063287,-0.12490461176589276,1.0,4494.030931934714
5.5200000000000005,-60.93707880259566,-0.12473586782564924,1.0,4492.1903859600425
5.53,-61.00855827276317,-0.12456745021844633,1.0,4490.346813920885
5.54,-61.07993938866077,-0.12439935762072699,1.0,4488.50021783635
5.55,-61.151222298212694,-0.12423158865466098,1.0,4486.650599684566
5.5600000000000005,-61.22240714974225,-0.12406414189088093,1.0,4484.79796147719
5.57,-61.293494091973365,-0.12389701585125773,1.0,4482.942305210978
5.58,-61.36448327403373,-0.12373020901170714,1.0,4481.0836328826845
5.59,-61.435374845458405,-0.12356371980502445,1.0,4479.221946503967
5.6000000000000005,-61.50616895619436,-0.12339754662373988,1.0,4477.357248082757
5.61,-61.57686575660654,-0.12323168782298988,1.0,4475.489539608359
5.62,-61.64746539748426,-0.12306614172339993,1.0,4473.618823099881
5.63,-61.71796803004928,-0.12290090661397408,1.0,4471.745100565255
5.64,-61.788373805964035,-0.12273598075498296,1.0,4469.868374001235
5.65,-61.858682877341444,-0.1225713623808505,1.0,4467.98864543438
5.66,-61.92889539675544,-0.12240704970303112,1.0,4466.105916853994
5.67,-61.99901151725189,-0.12224304091287287,1.0,4464.220190294087
5.68,-62.06903139236099,-0.12207933418446577,1.0,4462.331467747688
5.69,-62.13895517611004,-0.12191592767746486,1.0,4460.439751248807
5.7,-62.20878302303701,-0.12175281953989164,1.0,4458.5450427904725
5.71,-62.27851508820467,-0.12159000791090188,1.0,4456.647344399244
5.72,-62.348151527215954,-0.1214274909235236,1.0,4454.746658083051
5.73,-62.41769249622871,-0.12126526670735545,1.0,4452.842985875905
5.74,-62.487138151972374,-0.12110333339122586,1.0,4450.936329778284
5.75,-62.55648865176383,-0.12094168910580672,1.0,4449.026691816747
5.76,-62.62574415352465,-0.12078033198618301,1.0,4447.114074006677
5.7700000000000005,-62.69490481579795,-0.12061926017436916,1.0,4445.1984783783555
5.78,-62.76397079776619,-0.12045847182177472,1.0,4443.279906932265
5.79,-62.83294225926817,-0.12029796509161239,1.0,4441.3583617173135
5.8,-62.90181936081762,-0.12013773816125145,1.0,4439.433844737709
5.8100000000000005,-62.970602263620165,-0.11997778922450505,1.0,4437.506358034909
5.82,-63.03929112959165,-0.11981811649386011,1.0,4435.575903620571
5.83,-63.10788612137566,-0.11965871820263814,1.0,4433.642483517528
5.84,-63.17638740236104,-0.11949959260709274,1.0,4431.706099763513
5.8500000000000005,-63.24479513669913,-0.11934073798843554,1.0,4429.766754381359
5.86,-63.31310948932104,-0.1191821526547923,1.0,4427.824449408799
5.87,-63.3813306259537,-0.11902383494308852,1.0,4425.879186861217
5.88,-63.44945871313659,-0.11886578322086003,1.0,4423.9309687800705
5.89,-63.51749391823675,-0.11870799588799133,1.0,4421.979797195643
5.9,-63.58543640946407,-0.11855047137837568,1.0,4420.025674138218
5.91,-63.6532863558856,-0.11839320816150165,1.0,4418.068601634353
5.92,-63.72104392743861,-0.1182362047439605,1.0,4416.108581729233
5.93,-63.788709294943864,-0.11807945967087766,1.0,4414.145616453141
5.94,-63.856282630116574,-0.1179229715272641,1.0,4412.179707851261
5.95,-63.92376410557807,-0.11776673893929106,1.0,4410.210857953876
5.96,-63.991153894864496,-0.11761076057548442,1.0,4408.239068806171
5.97,-64.0584521724362,-0.11745503514784297,1.0,4406.264342434704
5.98,-64.12565911368455,-0.11729956141287515,1.0,4404.286680888385
5.99,-64.19277489493838,-0.1171443381725606,1.0,4402.306086216122
6.0,-64.25979969346874,-0.11698936427523138,1.0,4400.32256045565
6.01,-64.3267336874921,-0.11683463861637719,1.0,4398.336105648428
6.0200000000000005,-64.39357705617262,-0.11668016013937367,1.0,4396.346723843366
6.03,-64.46032997962273,-0.11652592783613568,1.0,4394.354417089373
6.04,-64.52699263890185,-0.11637194074769418,1.0,4392.359187427908
6.05,-64.59356521601407,-0.11621819796470029,1.0,4390.361036915332
6.0600000000000005,-64.66004789390394,-0.11606469862785725,1.0,4388.3599676042795
6.07,-64.7264408564503,-0.11591144192827912,1.0,4386.355981532484
6.08,-64.79274428845962,-0.11575842710778102,1.0,4384.349080763757
6.09,-64.85895837565546,-0.11560565345910118,1.0,4382.339267361909
6.1000000000000005,-64.92508330466879,-0.11545312032605422,1.0,4380.326543372124
6.11,-64.99111926302447,-0.11530082710362001,1.0,4378.310910850763
6.12,-65.05706643912676,-0.11514877323797038,1.0,4376.292371857911
6.13,-65.12292502224324,-0.11499695822643277,1.0,4374.270928453654
6.140000000000001,-65.18869520248658,-0.11484538161739401,1.0,4372.246582701802
6.15,-65.25437717079441,-0.11469404301014732,1.0,4370.219336669892
6.16,-65.31997111890784,-0.11454294205468256,1.0,4368.1891924105585
6.17,-65.38547723934745,-0.11439207845142317,1.0,4366.156151998788
6.18,-65.45089572538832,-0.11424145195091308,1.0,4364.120217517018
6.19,-65.51622677103273,-0.11409106235345225,1.0,4362.081391006708
6.2,-65.581470570981,-0.11394090950868507,1.0,4360.039674561471
6.21,-65.64662732060133,-0.11379099331514748,1.0,4357.995070245117
6.22,-65.7116972158965,-0.11364131371976627,1.0,4355.947580140084
6.23,-65.77668045347075,-0.11349187071732224,1.0,4353.897206317633
6.24,-65.8415772304936,-0.1133426643498726,1.0,4351.843950856477
6.25,-65.9063877446622,-0.11319369470613948,1.0,4349.787815835327
6.26,-65.97111219416311,-0.11304496192086362,1.0,4347.728803347796
6.2700000000000005,-66.03575077763136,-0.11289646617412719,1.0,4345.666915468872
6.28,-66.10030369410873,-0.11274820769064597,1.0,4343.602154288441
6.29,-66.16477114300046,-0.11260018673903695,1.0,4341.534521896392
6.3,-66.22915332403073,-0.1124524036310581,1.0,4339.464020375162
6.3100000000000005,-66.29345043719668,-0.11230485872082731,1.0,4337.390651833266
6.32,-66.35766268272145,-0.1121575524040189,1.0,4335.314418349415
6.33,-66.42179026100573,-0.11201048511704034,1.0,4333.235322035849
6.34,-66.48583337257885,-0.11186365733619437,1.0,4331.153364986181
6.3500000000000005,-66.54979221804824,-0.11171706957682127,1.0,4329.068549290299
6.36,-66.61366699804867,-0.1115707223924307,1.0,4326.980877067894
6.37,-66.67745791318977,-0.11142461637381997,1.0,4324.890350420028
6.38,-66.74116516400413,-0.1112787521481796,1.0,4322.796971458942
6.390000000000001,-66.8047889508932,-0.11113313037819139,1.0,4320.700742285699
6.4,-66.86832947407453,-0.11098775176111686,1.0,4318.601665019989
6.41,-66.93178693352642,-0.11084261702787913,1.0,4316.499741781503
6.42,-66.99516152893412,-0.11069772694213757,1.0,4314.39497468248
6.43,-67.05845345963478,-0.11055308229935781,1.0,4312.287365850061
6.44,-67.12166292456227,-0.11040868392587755,1.0,4310.176917400211
6.45,-67.18479012219264,-0.11026453267796683,1.0,4308.063631460071
6.46,-67.24783525048832,-0.11012062944088787,1.0,4305.947510160506
6.47,-67.3107985068443,-0.10997697512794936,1.0,4303.828555632383
6.48,-67.3736800880325,-0.1098335706795599,1.0,4301.7067700102925
6.49,-67.43648019014827,-0.1096904170622788,1.0,4299.582155432552
6.5,-67.49919900855613,-0.10954751526786484,1.0,4297.454714030027
